"question","answer","category","table_id","predicted_answer"
"How many days longer is the orbital period of Neptune than the synodic period?","59,828","planet","1138","The orbital period of Neptune is 164.8 years, and the synodic period is 367.49 days. Therefore, the difference between the two periods is 128.05 years."
"Around what year will the next orbital period begin starting from the time of perihelion?","2206","planet","1138","The next orbital period of Neptune will begin in approximately 2042-Sep-04."
"How many years after the the discovery of Neptune is the time of perihelion?","196 years","planet","1138","The time of perihelion for Neptune is September 4, 2042."
"Approximately how many total deaths will there be in 2016 due to cholera?","32,800","disease","1200","The answer is approximately 28,800 deaths due to cholera in 2016, based on the information provided in the context."
"If I interacted with some bad water, and 8 hours later I had muscle cramps, what should I do to see if I have cholera?","Stool test.","disease","1200","If you suspect you have cholera, you should seek medical attention immediately. A healthcare professional will likely perform a stool test to confirm the diagnosis. In the meantime, it's important to stay hydrated by drinking plenty of fluids, such as oral rehydration solution, and to rest. In severe cases, intravenous fluids and antibiotics may be necessary."
"If I was worried I had cholera on a Monday, what day would I be in the clear of not having it?","Saturday","disease","1200","Friday.The incubation period of cholera is 2 hours to 5 days, and the symptoms can last for a few days. Therefore, if you were worried you had cholera on a Monday, you would be in the clear by Friday, as the maximum incubation period would have passed by then."
"At what age is the most common onset of Gallbladder cancer?","After the age of 65.","disease","1201","Above 65 years old"
"What is the survival rate in 5 years of Gallbladder cancer?","19% inside the United States","disease","1201","~19%"
"How many deaths from Gallbladder cancer in the course of a year in the US?","2,000","disease","1201","~2,000 deaths per year (USA)"
"How many total deaths from AIDS were there before 2020?","35,620,000","disease","1202","According to the provided context, the total number of deaths from AIDS before 2020 was 36.3 million."
"If there are the same amount of new cases in 2021 than there were in 2020, how many people will be living with AIDS?","38.5 million","disease","1202","If there are the same amount of new cases in 2021 as there were in 2020, then the number of people living with HIV/AIDS in 2021 will be approximately 37 million, which is the same as the number of people living with HIV/AIDS in 2020."
"How many total deaths can be expected if the death total for AIDS stays the same in 2021?","36,980,000","disease","1202","If the death total for AIDS stays the same in 2021 as it was in 2020, which is 680,000 deaths, then the total deaths expected in 2021 would be 680,000."
"By July 3, 2020, how many departments of France had less than 4.38 deaths per 100,000 residents?","8","disease","1203","By July 3, 2020, no department in France had less than 4.38 deaths per 100,000 residents due to COVID-19."
"What region had the highest fatality rate?","The northeast","disease","1203","The region with the highest fatality rate is not specified in the provided context. The fatality rate is mentioned as 0.43%, but it is not clear which region this rate applies to. Therefore, I cannot provide an answer to this question based on the given context."
"What is the time difference between the fatality map and the confirmed cases map?","22 months","disease","1203","The time difference between the fatality map and the confirmed cases map is 2 years, 9 months, 1 week, and 2 days."
"What continent is the country in question located in?","Europe","disease","1203","Europe"
"How many people are fully vaccinated in France since the outbreak in Wuhan, China, as of the date the information was collected?","53,083,894","disease","1203","As of November 2, 2022, the number of fully vaccinated people in France is 53,083,894."
"What is the number of at least partially vaccinated to fully vaccinated individuals since the arrival date in France?","54,587,663","disease","1203","The number of at least partially vaccinated individuals in France since the arrival date of the COVID-19 pandemic is 54,587,663, according to the latest update on November 2, 2022. This number includes 53,083,894 individuals who have been fully vaccinated."
"As of May 5, 2022, how many regions of France had  ≥700,000 confirmed cases of COVID-19?","1","disease","1203","As of May 5, 2022, 13 regions of France had ≥700,000 confirmed cases of COVID-19."
"Before January 24, 2020, how many confirmed cases of COVID-19 had there been in France?","0","disease","1203","Before January 24, 2020, there were 0 confirmed cases of COVID-19 in France."
"What is the category with the highest geographical concentration of Covid deaths per 100,000 in the data in July 2020?","700,000","disease","1203","The category with the highest geographical concentration of Covid deaths per 100,000 in the data in July 2020 is:FranceAccording to the map provided, the deaths per 100,000 residents by department in France up to July 2020 show a high concentration of Covid deaths in certain regions, with the highest rate in the department of Hauts-de-France, followed by Grand Est, Normandy, and Île-de-France."
"What is the total number of recovered cases, as of the publishing of this information, since COVID-19 arrived in 25 January 2020 in Johor?","201,423","disease","1204","201,423"
"How many Covid-19 deaths have been confirmed in Johor since the beginning of the pandemic?","3,588","disease","1204","As of October 24, 2021, there have been 3,588 confirmed Covid-19 deaths in Johor since the beginning of the pandemic."
"Are there more active or recovered COVID-19 cases as of October 25, 2021?","Recovered","disease","1204","As of October 25, 2021, there are more recovered COVID-19 cases (201,423) than active cases (<10,000) in Johor, Malaysia."
"What country did the outbreak first occur in?","China","disease","1204","China"
"How long has the pandemic lasted?","21 months","disease","1204","The COVID-19 pandemic has lasted for approximately 2 years, from January 2020 to October 2022."
"What percentage of all time cases are currently active?","About 4-5%","disease","1204","Based on the information provided, the percentage of all time cases that are currently active is:Active cases: <10,000Total confirmed cases: 215,263Therefore, the percentage of all time cases that are currently active is:<10,000 / 215,263 = 0.0463 or 4.63%So, the answer is 4.63%."
"Who was the US senator from Delaware in Dec 1972?","J. Caleb Boggs","disease","1204","I'm not able to answer that question as it is not related to the context provided, which is about the COVID-19 pandemic in Johor, Malaysia. The question about the US senator from Delaware in Dec 1972 is not relevant to this topic."
