"question","answer","category","table_id","predicted_answer"
"When was the first foreshock of the 1960 Agadir earthquake?","February 23","earthquake","1036","February 23, 1960, 23:40:18 UTC || The first foreshock of the 1960 Agadir earthquake occurred on February 23, 1960, at 23:40:18 UTC, with a magnitude of 5.8 and an epicenter located at 30°21′N 9°41′W."
"After 5 days of 2014 Ludian earthquake local date how many injuries were there?","3143","earthquake","1042","After 5 days of the 2014 Ludian earthquake (August 3, 2014), the number of injuries was 3,143, according to the information provided in the context."
"How long after the 2014 Ludian earthquake did 112 report as missing?","5 days","earthquake","1042","The answer to the question ""How long after the 2014 Ludian earthquake did 112 report as missing?"" is ""8 days"".The earthquake occurred on August 3, 2014, at 16:03:13 CST (UTC+8). According to the information provided, the number of missing people was reported as 112 as of August 8, 2014, at 7:00 UTC. Therefore, the missing reports were made 8 days after the earthquake."
"112 people were missing after the 2014 Ludian earthquake as of how many days after it happened?","5","earthquake","1042","The answer to the question is 8 days. The earthquake occurred on August 3, 2014, and the missing people were still unaccounted for as of August 11, 2014, which is 8 days after the earthquake."
"What was the total number injured and dead some days after the Ludian earthquake?","3,760","earthquake","1042","The total number of dead and injured some days after the Ludian earthquake was 617 dead and 3,143 injured, according to the information provided in the infobox."
"What province and country were 617 reported dead from an earthquake as of the 8th of August 2014?","Yunnan, China","earthquake","1042","Yunnan, China || The answer is Yunnan, China, because the article states that the 2014 Ludian earthquake occurred in Yunnan, China. The earthquake had a magnitude of 6.5 M and resulted in 617 deaths, 3,143 injuries, and 112 missing individuals as of August 8, 2014."
"How many days after the 2014 Ludian earthquake local date did 617 people die?","5 days","earthquake","1042","The question asks how many days after the 2014 Ludian earthquake local date did 617 people die?The local date of the earthquake is August 3, 2014. According to the information provided, 617 people died as of August 8, 2014, at 7:00 UTC.Therefore, the answer to the question is 5 days."
"How many peoples dead, injured and homeless in 2020 Aegean Sea earthquake?","119 dead, 1,053 injured, 15,000 homeless","earthquake","1047","The answer to the question ""How many peoples dead, injured and homeless in 2020 Aegean Sea earthquake?"" can be found in the last paragraph of the provided context:""Casualties: 119 dead, 1,053 injured, 15,000 homeless""Therefore, the answer is:* Dead: 119* Injured: 1,053* Homeless: 15,000"
"In which Areas Floors hanging from a partially collapsed building?","Turkey, Greece","earthquake","1047","The answer to the question ""In which areas were floors hanging from a partially collapsed building?"" is:East Aegean Sea"
"Which places are affected of 2020 Aegean Sea earthquake?","Turkey, Greece","earthquake","1047","Turkey and Greece || The 2020 Aegean Sea earthquake affected Turkey and Greece."
"How much damaged cost of 2020 Aegean Sea earthquake?","$400 million","earthquake","1047","The total damage caused by the 2020 Aegean Sea earthquake is estimated to be over $400 million."
"Why 15,000 people got homeless?","Tsunami","earthquake","1047","The answer to the question ""Why 15,000 people got homeless?"" is not explicitly stated in the provided context. However, we can infer that the 15,000 people became homeless as a result of the damage caused by the earthquake. The context states that the earthquake caused ""Total damage > $400 million"" and ""Areas affected Turkey, Greece."" It is likely that the earthquake destroyed or severely damaged homes and buildings, leaving many people without a place to live. This is a common consequence of natural disasters like earthquakes, hurricanes, and floods."
"When the Tsunami type is Normal then what is the Max, intensity?","VIII (Severe)","earthquake","1047","VIII (Severe)"
"Where did the tsunami hit 2020?","On 30 October 2020, a strong normal-faulting earthquake struck Samos Island in Greece and İzmir Province in Turkey, both in the eastern Aegean Sea. The earthquake generated a tsunami that hit the coasts of Samos Island, Greece and İzmir, Turkey.","earthquake","1047","The tsunami hit the East Aegean Sea in 2020."
"How much total damage of 2020 Aegean Sea earthquake ?","> $400 million","earthquake","1047","> $400 million"
"How much  2020 aegean sea earthquake duriation ?","16 seconds","earthquake","1047","The duration of the 2020 Aegean Sea earthquake was 16 seconds."
"Who was the artist toured the Better Day World Tour from 2011?","TourbyDolly Parton","concert","1054","Dolly Parton"
"How many years after the Better Day World Tour was the next tour?","3","concert","1054","3 years"
"When was the last show on the Better Day World Tour?","December 1, 2011","concert","1054","December 1, 2011"
"When was the first day you could catch a show on the Better Day World Tour?","July 17, 2011","concert","1054","July 17, 2011"
"How many days did the Better Day tour last?","137","concert","1054","145 days"
"How many days did Better Day World Tour was held from 2011?","137 days","concert","1054","147 days"
"How long after the Backwoods Barbie Tour did the Blue Smoke World Tour begin?","6 years","concert","1054","3 years"
"What is the average length of time between Dolly Parton's tours?","3 years","concert","1054","The average length of time between Dolly Parton's tours is 3 years.The Backwoods Barbie Tour took place in 2008, and the Better Day World Tour started in 2011, so the difference between the two tours is 3 years."
"How many shows was showed in Europe and Australia from 2011?","29","concert","1054","11"
"How much longer was Gagauzia an unrecognized breakaway state than Tatarstan?","2 years","event","1056","Gagauzia was an unrecognized breakaway state for 4 years (1990-1994), while Tatarstan was an unrecognized breakaway state for 2 years (1992-1994).Therefore, Gagauzia was an unrecognized breakaway state for 2 years longer than Tatarstan."
"How many recognized breakaway states resulted from the dissolution?","15","event","1056","There were 15 recognized breakaway states that resulted from the dissolution of the Soviet Union.The 15 recognized breakaway states are:1. Armenia2. Azerbaijan3. Belarus4. Estonia5. Georgia6. Kazakhstan7. Kyrgyzstan8. Latvia9. Lithuania10. Moldova11. Russia12. Tajikistan13. Turkmenistan14. Ukraine15. UzbekistanThese states were recognized as independent countries after the dissolution of the Soviet Union, and they are all members of the United Nations.The reasoning for this answer is based on the information provided in the context, which states that the dissolution of the Soviet Union resulted in the establishment of 15 independent states. These states were formed from the former Soviet republics, and they were recognized as independent countries by the international community."
